	participant	sentence_number	sentence_index	sentence_order	critical_reached	critical_index	critical_target	critical_distractor	critical_target_word	critical_distractor_word	target_length	condition	condition_label	ortho_similarity	phono_similarity	critical_target_freq	critical_distractor_freq	critical_target_word_freq	critical_distractor_word_freq	block_acc	block_RT	pair_distractor	pair_correct	target_pos	target_pos_verbose	resp	resp_verbose	resp_RT	resp_acc	prev_pos	prev_resp	condition_verbose	inv_RT	ortho_center	phono_center
12998	117	68	8	15	1.0	8	搪	尝	搪塞	尝塞	2	3	phon_sim	0	1	1.716	3.6689	1.5315	0.0	1	12650	尝塞	搪塞	1	R	1	R	1011	1	1	1	O-P+	-0.9891196834817013	-0.5	0.5
13006	117	69	6	57	1.0	6	铝	铬	铝	铬	1	2	orth_sim	1	0	2.0828	1.4314	1.9395	1.3979	1	9117	铬	铝	0	L	0	L	1096	1	1	1	O+P-	-0.9124087591240876	0.5	-0.5
13018	117	70	10	53	1.0	10	憎	懊	憎恶。	懊恶	3	2	orth_sim	1	0	2.7067	2.0334	0.0	0.0	1	11600	懊恶。	憎恶。	1	R	1	R	969	1	0	0	O+P-	-1.0319917440660475	0.5	-0.5
13024	117	71	5	10	1.0	5	沿	迄	沿岸	迄岸	2	4	both_dif	0	0	2.943	2.2529	1.5441	0.0	1	9550	迄岸	沿岸	1	R	1	R	1474	1	1	1	O-P-	-0.6784260515603799	-0.5	-0.5
13031	117	72	4	85	1.0	4	根	感	根.	感	2	3	phon_sim	0	1	4.2766	4.7857	0.0	3.4911	1	4950	感.	根.	0	L	0	L	632	1	0	0	O-P+	-1.5822784810126582	-0.5	0.5
13039	117	73	7	89	1.0	7	昏	獾	昏暗	獾暗	2	3	phon_sim	0	1	3.273	1.7482	1.6128	0.0	1	8765	獾暗	昏暗	0	L	0	L	1032	1	1	1	O-P+	-0.9689922480620154	-0.5	0.5
13049	117	74	8	65	1.0	8	滥	咿	滥用.	咿用	3	4	both_dif	0	0	2.7404	1.5185	0.0	0.0	1	11183	咿用.	滥用.	0	L	0	L	884	1	1	1	O-P-	-1.1312217194570136	-0.5	-0.5
13052	117	75	2	67	1.0	2	俯	俺	俯身	俺身	2	2	orth_sim	1	0	2.4829	2.0969	1.4914	0.0	1	8200	俺身	俯身	0	L	0	L	1242	1	1	1	O+P-	-0.8051529790660226	0.5	-0.5
13069	117	77	6	60	1.0	6	弹	掸	子弹	子掸	2	1	both_sim	1	1	4.0592	1.415	3.3959	0.0	1	9766	子掸	子弹	1	R	1	R	717	1	0	0	O+P+	-1.394700139470014	0.5	0.5
13082	117	78	9	70	1.0	9	红	仁	粉红	粉仁	2	2	orth_sim	1	0	3.8742	3.1159	2.415	0.0	1	11400	粉仁	粉红	0	L	0	L	821	1	0	0	O+P-	-1.218026796589525	0.5	-0.5
13088	117	79	4	16	1.0	4	昆	鄂	昆虫.	鄂虫	3	4	both_dif	0	0	2.7259	1.3979	0.0	0.0	1	6833	鄂虫.	昆虫.	1	R	1	R	1116	1	1	1	O-P-	-0.8960573476702509	-0.5	-0.5
13094	117	80	5	43	1.0	5	饺	搅	饺子	搅子	2	3	phon_sim	0	1	1.9542	3.0763	1.7324	0.0	1	7617	搅子	饺子	1	R	1	R	569	1	0	0	O-P+	-1.757469244288225	-0.5	0.5
13102	117	81	6	36	1.0	6	娟	倦	娟,	倦	2	3	phon_sim	0	1	1.9494	2.9717	0.0	1.301	1	9800	倦,	娟,	1	R	1	R	506	1	0	0	O-P+	-1.976284584980237	-0.5	0.5
13113	117	82	7	69	1.0	7	铅	伊	铅笔.	伊笔	3	4	both_dif	0	0	2.6571	4.0078	0.0	0.0	1	9116	伊笔.	铅笔.	0	L	0	L	758	1	0	0	O-P-	-1.3192612137203166	-0.5	-0.5
13130	117	84	7	44	1.0	7	脐	齐	脐带.	齐带	3	1	both_sim	1	1	2.2304	3.223	0.0	0.0	1	11250	齐带.	脐带.	1	R	1	R	695	1	0	0	O+P+	-1.4388489208633093	0.5	0.5
13145	117	85	14	49	1.0	14	荧	莹	荧光	莹光	2	1	both_sim	1	1	2.2041	1.1761	1.7324	0.0	1	19017	莹光	荧光	1	R	1	R	990	1	0	0	O+P+	-1.0101010101010102	0.5	0.5
13154	117	86	7	47	1.0	7	荞	英	荞麦	英麦	2	2	orth_sim	1	0	1.415	4.1537	1.3979	0.0	1	10250	英麦	荞麦	0	L	0	L	1032	1	1	1	O+P-	-0.9689922480620154	0.5	-0.5
13162	117	87	6	75	1.0	6	哇	郡	哇	郡	1	4	both_dif	0	0	4.0156	2.9533	3.9979	2.871	1	11750	郡	哇	0	L	0	L	1369	1	1	1	O-P-	-0.7304601899196493	-0.5	-0.5
13169	117	88	1	9	1.0	1	浩	郝	浩浩荡荡	郝郝荡荡	4	3	phon_sim	0	1	2.7284	2.301	0.301	0.0	1	6700	郝郝荡荡	浩浩荡荡	0	L	0	L	1369	1	0	0	O-P+	-0.7304601899196493	-0.5	0.5
13179	117	89	6	84	1.0	6	诽	废	诽谤	废谤	2	3	phon_sim	0	1	2.2201	3.5746	2.1761	0.0	1	8400	废谤	诽谤	1	R	1	R	927	1	1	1	O-P+	-1.0787486515641855	-0.5	0.5
13189	117	90	8	14	1.0	8	训	腰	训	腰	1	4	both_dif	0	0	3.7087	3.0785	2.2355	2.6928	1	13317	腰	训	1	R	1	R	758	1	1	1	O-P-	-1.3192612137203166	-0.5	-0.5
13198	117	91	6	37	1.0	6	肢	听	肢体	听体	2	2	orth_sim	1	0	2.7889	4.9115	2.29	0.0	1	9283	听体	肢体	1	R	1	R	905	1	1	1	O+P-	-1.1049723756906078	0.5	-0.5
13208	117	92	8	12	1.0	8	棋	骐	下棋	下骐	2	1	both_sim	1	1	2.8228	0.9031	1.9823	0.0	1	10683	下骐	下棋	1	R	1	R	843	1	1	1	O+P+	-1.1862396204033214	0.5	0.5
13214	117	93	4	35	1.0	4	温	榅	温度	榅度	2	1	both_sim	1	1	3.6838	0.301	2.6304	0.0	1	9617	榅度	温度	1	R	1	R	821	1	0	0	O+P+	-1.218026796589525	0.5	0.5
13225	117	95	3	21	1.0	3	宛	苛	宛如	苛如	2	2	orth_sim	1	0	2.1399	2.4298	1.699	0.0	1	6850	苛如	宛如	1	R	1	R	884	1	1	1	O+P-	-1.1312217194570136	0.5	-0.5
13251	118	1	10	75	1.0	10	柱	炷	天柱,	天炷	3	1	both_sim	1	1	2.7412	0.6021	0.0	0.0	1	14900	天炷,	天柱,	1	R	1	R	1096	1	0	0	O+P+	-0.9124087591240876	0.5	0.5
13262	118	2	7	59	1.0	7	文	钙	作文	作钙	2	4	both_dif	0	0	4.1522	2.0531	1.7993	0.0	1	8397	作钙	作文	0	L	0	L	568	1	0	0	O-P-	-1.7605633802816902	-0.5	-0.5
13267	118	3	3	29	1.0	3	殃	映	殃及	映及	2	2	orth_sim	1	0	2.0569	2.9689	1.3222	0.0	1	6232	映及	殃及	1	R	1	R	1011	1	1	1	O+P-	-0.9891196834817013	0.5	-0.5
13280	118	4	10	93	1.0	10	秘	俪	秘密	俪密	2	3	phon_sim	0	1	3.9054	0.6021	3.6991	0.0	1	14128	俪密	秘密	1	R	1	R	990	1	0	0	O-P+	-1.0101010101010102	-0.5	0.5
13288	118	5	5	77	1.0	5	拮	邪	拮据。	邪据	3	3	phon_sim	0	1	1.1139	3.3514	0.0	0.0	1	6887	邪据。	拮据。	1	R	1	R	801	1	1	1	O-P+	-1.2484394506866416	-0.5	0.5
13309	118	8	10	37	1.0	10	枉	旺	冤枉,	冤旺	3	1	both_sim	1	1	2.2041	2.6972	0.0	0.0	1	17670	冤旺,	冤枉,	0	L	0	L	695	1	0	0	O+P+	-1.4388489208633093	0.5	0.5
13314	118	9	2	72	1.0	2	治	沼	治病,	沼病	3	1	both_sim	1	1	4.077	2.6365	0.0	0.0	1	4653	沼病,	治病,	0	L	0	L	590	1	0	0	O+P+	-1.694915254237288	0.5	0.5
13321	118	10	4	91	1.0	4	央	蓟	中央	中蓟	2	4	both_dif	0	0	2.9499	1.5185	2.9053	0.0	1	9532	中蓟	中央	1	R	1	R	737	1	1	1	O-P-	-1.3568521031207599	-0.5	-0.5
13330	118	11	4	5	1.0	4	汪	注	汪汪	注注	2	2	orth_sim	1	0	2.4048	4.1835	1.7076	0.0	1	10260	注注	汪汪	0	L	0	L	1033	1	1	1	O+P-	-0.968054211035818	0.5	-0.5
13343	118	12	9	19	1.0	9	吹	摧	吹出	摧出	2	3	phon_sim	0	1	3.4048	2.9956	0.0	0.0	0	18753	摧出	吹出	0	L	0	L	906	1	1	1	O-P+	-1.1037527593818985	-0.5	0.5
13358	118	13	10	30	1.0	10	悉	希	熟悉	熟希	2	3	phon_sim	0	1	3.1697	4.4941	3.0867	0.0	1	15734	熟希	熟悉	1	R	1	R	1412	1	0	0	O-P+	-0.7082152974504249	-0.5	0.5
13365	118	14	4	51	1.0	4	栖	样	栖	样	1	2	orth_sim	1	0	2.2148	5.2079	1.5682	3.3701	1	6487	样	栖	0	L	0	L	505	1	1	1	O+P-	-1.9801980198019802	0.5	-0.5
13372	118	15	5	21	1.0	5	仗	壹	仗	壹	1	4	both_dif	0	0	2.9201	1.1461	2.4265	0.4771	1	8552	壹	仗	0	L	0	L	1264	1	0	0	O-P-	-0.7911392405063291	-0.5	-0.5
13385	118	16	11	8	1.0	11	殃	秧	遭殃	遭秧	2	1	both_sim	1	1	2.0569	1.0792	1.9085	0.0	1	17587	遭秧	遭殃	1	R	1	R	1938	1	0	0	O+P+	-0.5159958720330238	0.5	0.5
13392	118	17	5	80	1.0	5	王	主	王	主	1	2	orth_sim	1	0	3.9882	4.4568	3.3122	3.4814	1	6049	主	王	0	L	0	L	464	1	1	1	O+P-	-2.1551724137931036	0.5	-0.5
13397	118	18	3	70	1.0	3	眩	迂	头晕目眩	头晕目迂	4	4	both_dif	0	0	2.2355	1.7324	1.1761	0.0	1	7218	头晕目迂	头晕目眩	1	R	1	R	1095	1	0	0	O-P-	-0.91324200913242	-0.5	-0.5
13403	118	19	2	63	1.0	2	芹	欣	芹菜	欣菜	2	3	phon_sim	0	1	1.8062	3.2718	1.5682	0.0	1	11280	欣菜	芹菜	0	L	0	L	1412	1	1	1	O-P+	-0.7082152974504249	-0.5	0.5
13417	118	20	8	81	1.0	8	沼	赵	沼泽,	赵泽	3	3	phon_sim	0	1	2.6365	2.1038	0.0	0.0	1	13655	赵泽,	沼泽,	1	R	1	R	968	1	0	0	O-P+	-1.0330578512396693	-0.5	0.5
13432	118	21	11	95	1.0	11	苛	厌	苛刻.	厌刻	3	4	both_dif	0	0	2.4298	3.8762	0.0	0.0	1	17618	厌刻.	苛刻.	1	R	1	R	2570	1	0	0	O-P-	-0.38910505836575876	-0.5	-0.5
13440	118	22	7	17	1.0	7	纹	纸	皱纹	皱纸	2	2	orth_sim	1	0	3.5379	3.7178	2.0828	0.0	1	13423	皱纸	皱纹	0	L	0	L	1644	1	1	1	O+P-	-0.6082725060827251	0.5	-0.5
13466	118	26	4	66	1.0	4	沐	汨	沐浴	汨浴	2	1	both_sim	1	1	2.1335	0.6021	2.0899	0.0	1	13003	汨浴	沐浴	1	R	1	R	1053	1	1	1	O+P+	-0.949667616334283	0.5	0.5
13480	118	27	8	1	1.0	8	温	滞	温哥华	滞哥华	3	2	orth_sim	1	0	3.6838	2.3139	1.9445	0.0	1	14404	滞哥华	温哥华	1	R	1	R	2614	1	0	0	O+P-	-0.38255547054322875	0.5	-0.5
13490	118	28	8	31	1.0	8	熬	熊	熬夜	熊夜	2	2	orth_sim	1	0	3.006	3.3629	2.1004	0.0	1	11569	熊夜	熬夜	0	L	0	L	948	1	1	1	O+P-	-1.0548523206751055	0.5	-0.5
13497	118	29	4	11	1.0	4	活	浊	生活	生浊	2	1	both_sim	1	1	4.5825	1.5798	4.2019	0.0	1	7989	生浊	生活	1	R	1	R	695	1	1	1	O+P+	-1.4388489208633093	0.5	0.5
13506	118	30	5	14	1.0	5	柱	述	圆柱	圆述	2	3	phon_sim	0	1	2.7412	3.386	1.1761	0.0	1	10783	圆述	圆柱	0	L	0	L	1054	1	1	1	O-P+	-0.9487666034155597	-0.5	0.5
13516	118	31	6	76	1.0	6	漆	瓮	一片漆黑.	一片瓮黑	5	4	both_dif	0	0	2.8669	1.6435	0.0	0.0	1	8698	一片瓮黑.	一片漆黑.	0	L	0	L	1495	1	0	0	O-P-	-0.6688963210702341	-0.5	-0.5
13525	118	32	8	56	1.0	8	嗜	阳	嗜好.	阳好	3	4	both_dif	0	0	2.49	3.6232	0.0	0.0	1	9261	阳好.	嗜好.	0	L	0	L	948	1	1	1	O-P-	-1.0548523206751055	-0.5	-0.5
13531	118	33	5	22	1.0	5	文	吻	文化	吻化	2	3	phon_sim	0	1	4.1522	3.6552	2.8762	0.0	1	10353	吻化	文化	1	R	1	R	1475	1	0	0	O-P+	-0.6779661016949152	-0.5	0.5
13552	118	35	13	89	1.0	13	洁	桉	洁	桉	1	2	orth_sim	1	0	3.3351	1.3222	2.2504	0.301	1	16061	桉	洁	1	R	1	R	800	1	0	0	O+P-	-1.25	0.5	-0.5
13563	118	37	6	79	1.0	6	硌	铬	硌	铬	1	1	both_sim	1	1	0.8451	1.4314	0.8451	1.3979	1	10243	铬	硌	0	L	0	L	1390	1	1	1	O+P+	-0.7194244604316546	0.5	0.5
13570	118	38	4	45	1.0	4	肢	雁	四肢	四雁	2	4	both_dif	0	0	2.7889	1.2553	2.0607	0.0	1	13179	四雁	四肢	1	R	1	R	864	1	1	1	O-P-	-1.1574074074074074	-0.5	-0.5
13586	118	39	7	43	1.0	7	滴	暗	滴血	暗血	2	4	both_dif	0	0	3.0378	3.714	0.0	0.0	1	10939	暗血	滴血	1	R	1	R	843	1	0	0	O-P-	-1.1862396204033214	-0.5	-0.5
13603	118	42	8	71	1.0	8	温	揭	温柔.	揭柔	3	2	orth_sim	1	0	3.6838	3.232	0.0	0.0	1	10818	揭柔.	温柔.	0	L	0	L	969	1	0	0	O+P-	-1.0319917440660475	0.5	-0.5
13613	118	43	9	65	1.0	9	碗	苑	碗	苑	1	2	orth_sim	1	0	3.0588	1.9731	2.9112	1.9445	1	14033	苑	碗	1	R	1	R	632	1	0	0	O+P-	-1.5822784810126582	0.5	-0.5
13621	118	44	5	61	1.0	5	耗	勺	耗子.	勺子	3	3	phon_sim	0	1	2.9122	2.5366	0.0	2.1847	1	9486	勺子.	耗子.	0	L	0	L	927	1	0	0	O-P+	-1.0787486515641855	-0.5	0.5
13626	118	45	4	4	1.0	4	烛	浊	蜡烛	蜡浊	2	1	both_sim	1	1	2.8235	1.5798	2.7101	0.0	1	7496	蜡浊	蜡烛	0	L	0	L	1244	1	1	1	O+P+	-0.8038585209003215	0.5	0.5
13633	118	46	5	15	1.0	5	耳	叫	耳机	叫机	2	4	both_dif	0	0	3.5981	4.6156	2.2553	0.0	1	8894	叫机	耳机	1	R	1	R	759	1	1	1	O-P-	-1.3175230566534915	-0.5	-0.5
13646	118	47	9	48	1.0	9	饿	厄	饿	厄	1	3	phon_sim	0	1	3.5232	3.131	3.4688	2.7101	1	13574	厄	饿	1	R	1	R	548	1	1	1	O-P+	-1.8248175182481752	-0.5	0.5
13655	118	48	7	9	1.0	7	鸭	鸿	鸭	鸿	1	2	orth_sim	1	0	2.8739	1.699	2.3284	0.9542	1	11883	鸿	鸭	0	L	0	L	1138	1	0	0	O+P-	-0.8787346221441125	0.5	-0.5
13662	118	49	5	0	1.0	5	拒	剜	拒绝	剜绝	2	4	both_dif	0	0	3.5422	0.9542	3.4594	0.0	1	9969	剜绝	拒绝	1	R	1	R	1454	1	0	0	O-P-	-0.687757909215956	-0.5	-0.5
13666	118	50	2	41	1.0	2	分	芬	分手	芬手	2	1	both_sim	1	1	4.6848	3.2707	3.3341	0.0	1	8270	芬手	分手	1	R	1	R	696	1	1	1	O+P+	-1.4367816091954022	0.5	0.5
13681	118	51	8	10	1.0	8	唯	准	唯唯诺诺。	准准诺诺	5	2	orth_sim	1	0	3.9755	4.4813	0.0	0.0	1	11045	准准诺诺。	唯唯诺诺。	1	R	1	R	1391	1	1	1	O+P-	-0.7189072609633357	0.5	-0.5
13688	118	52	6	16	1.0	6	噪	音	噪音.	音音	3	4	both_dif	0	0	2.6902	4.2608	0.0	0.0	1	8084	音音.	噪音.	1	R	1	R	863	1	0	0	O-P-	-1.1587485515643106	-0.5	-0.5
13704	118	54	6	6	1.0	6	守	首	守	首	1	3	phon_sim	0	1	3.7948	4.1115	3.0997	3.7404	1	14938	首	守	0	L	0	L	674	1	1	1	O-P+	-1.4836795252225519	-0.5	0.5
13716	118	55	7	57	1.0	7	中	锿	中间	锿间	2	4	both_dif	0	0	4.8435	0.301	3.2025	0.0	1	10417	锿间	中间	1	R	1	R	1032	1	0	0	O-P-	-0.9689922480620154	-0.5	-0.5
13726	118	56	8	50	1.0	8	仪	仗	仪.	仗	2	2	orth_sim	1	0	3.3851	2.9201	0.0	2.4265	1	11886	仗.	仪.	1	R	1	R	780	1	0	0	O+P-	-1.2820512820512822	0.5	-0.5
13735	118	57	8	12	1.0	8	持	峙	主持人。	主峙人	4	1	both_sim	1	1	4.2381	1.9031	0.0	0.0	1	10681	主峙人。	主持人。	0	L	0	L	969	1	1	1	O+P+	-1.0319917440660475	0.5	0.5
13744	118	59	5	27	1.0	5	挤	侪	挤	侪	1	2	orth_sim	1	0	3.1578	0.0	2.9528	0.0	1	10533	侪	挤	1	R	1	R	843	1	1	1	O+P-	-1.1862396204033214	0.5	-0.5
13757	118	61	6	85	1.0	6	蹭	成	蹭	成	1	3	phon_sim	0	1	2.4609	4.7878	2.1523	4.0983	1	8462	成	蹭	0	L	0	L	970	1	1	1	O-P+	-1.0309278350515463	-0.5	0.5
13768	118	63	3	69	1.0	3	促	剜	促进	剜进	2	4	both_dif	0	0	2.8261	0.9542	1.9638	0.0	1	7643	剜进	促进	0	L	0	L	822	1	1	1	O-P-	-1.2165450121654502	-0.5	-0.5
13779	118	64	7	25	1.0	7	缉	缘	缉	缘	1	2	orth_sim	1	0	2.8274	3.2175	1.8129	2.2504	1	10332	缘	缉	1	R	1	R	969	1	1	1	O+P-	-1.0319917440660475	0.5	-0.5
13793	118	65	11	36	1.0	11	提	惕	提	惕	1	1	both_sim	1	1	4.3807	2.5302	3.7229	1.0	1	14155	惕	提	0	L	0	L	633	1	1	1	O+P+	-1.5797788309636651	0.5	0.5
13801	118	66	5	52	1.0	5	唱	娼	唱歌.	娼歌	3	1	both_sim	1	1	4.0763	2.0414	0.0	0.0	1	6428	娼歌.	唱歌.	1	R	1	R	1116	1	1	1	O+P+	-0.8960573476702509	0.5	0.5
13809	118	67	7	18	1.0	7	溪	演	溪流	演流	2	2	orth_sim	1	0	2.5079	4.3687	1.2553	0.0	1	11350	演流	溪流	0	L	0	L	1159	1	0	0	O+P-	-0.8628127696289906	0.5	-0.5
13820	118	68	8	2	1.0	8	搪	鹬	搪塞	鹬塞	2	4	both_dif	0	0	1.716	0.9542	1.5315	0.0	1	15316	鹬塞	搪塞	1	R	1	R	1139	1	0	0	O-P-	-0.8779631255487269	-0.5	-0.5
13828	118	69	6	88	1.0	6	铝	礼	铝	礼	1	3	phon_sim	0	1	2.0828	4.1694	1.9395	2.9315	1	8681	礼	铝	0	L	0	L	716	1	0	0	O-P+	-1.3966480446927374	-0.5	0.5
13840	118	70	10	32	1.0	10	憎	铛	憎恶。	铛恶	3	3	phon_sim	0	1	2.7067	2.2095	0.0	0.0	1	11433	铛恶。	憎恶。	1	R	1	R	842	1	0	0	O-P+	-1.187648456057007	-0.5	0.5
13846	118	71	5	35	1.0	5	沿	治	沿岸	治岸	2	2	orth_sim	1	0	2.943	4.077	1.5441	0.0	1	11439	治岸	沿岸	0	L	0	L	1117	1	0	0	O+P-	-0.8952551477170994	0.5	-0.5
13853	118	72	4	64	1.0	4	根	肟	根.	肟	2	4	both_dif	0	0	4.2766	0.4771	0.0	0.4771	1	9458	肟.	根.	1	R	1	R	926	1	0	0	O-P-	-1.079913606911447	-0.5	-0.5
13861	118	73	7	7	1.0	7	昏	捱	昏暗	捱暗	2	4	both_dif	0	0	3.273	1.7243	1.6128	0.0	1	12351	捱暗	昏暗	0	L	0	L	1348	1	1	1	O-P-	-0.7418397626112759	-0.5	-0.5
13871	118	74	8	68	1.0	8	滥	湛	滥用.	湛用	3	1	both_sim	1	1	2.7404	1.9031	0.0	0.0	1	10539	湛用.	滥用.	1	R	1	R	1496	1	1	1	O+P+	-0.6684491978609626	0.5	0.5
13874	118	75	2	54	1.0	2	俯	副	俯身	副身	2	3	phon_sim	0	1	2.4829	3.574	1.4914	0.0	1	6234	副身	俯身	0	L	0	L	842	1	0	0	O-P+	-1.187648456057007	-0.5	0.5
13887	118	77	6	58	1.0	6	弹	禅	子弹	子禅	2	2	orth_sim	1	0	4.0592	2.1492	3.3959	0.0	1	11235	子禅	子弹	0	L	0	L	1032	1	0	0	O+P-	-0.9689922480620154	0.5	-0.5
13900	118	78	9	34	1.0	9	红	控	粉红	粉控	2	3	phon_sim	0	1	3.8742	4.0743	2.415	0.0	1	12566	粉控	粉红	1	R	1	R	842	1	1	1	O-P+	-1.187648456057007	-0.5	0.5
13906	118	79	4	62	1.0	4	昆	昏	昆虫.	昏虫	3	1	both_sim	1	1	2.7259	3.273	0.0	0.0	1	6998	昏虫.	昆虫.	0	L	0	L	1327	1	0	0	O+P+	-0.7535795026375283	0.5	0.5
13912	118	80	5	13	1.0	5	饺	尹	饺子	尹子	2	4	both_dif	0	0	1.9542	2.1399	1.7324	0.0	1	10359	尹子	饺子	1	R	1	R	569	1	0	0	O-P-	-1.757469244288225	-0.5	-0.5
13920	118	81	6	38	1.0	6	娟	弋	娟,	弋	2	4	both_dif	0	0	1.9494	0.7782	0.0	0.301	1	9314	弋,	娟,	1	R	1	R	633	1	1	1	O-P-	-1.5797788309636651	-0.5	-0.5
13931	118	82	7	82	1.0	7	铅	钳	铅笔.	钳笔	3	1	both_sim	1	1	2.6571	2.4249	0.0	0.0	1	8665	钳笔.	铅笔.	0	L	0	L	906	1	1	1	O+P+	-1.1037527593818985	0.5	0.5
13945	118	84	7	20	1.0	7	脐	胺	脐带.	胺带	3	2	orth_sim	1	0	2.2304	2.2201	0.0	0.0	1	12306	胺带.	脐带.	1	R	1	R	1707	1	0	0	O+P-	-0.5858230814294083	0.5	-0.5
13960	118	85	14	3	1.0	14	荧	荤	荧光	荤光	2	2	orth_sim	1	0	2.2041	1.4314	1.7324	0.0	1	23312	荤光	荧光	1	R	1	R	1348	1	0	0	O+P-	-0.7418397626112759	0.5	-0.5
13969	118	86	7	39	1.0	7	荞	翘	荞麦	翘麦	2	3	phon_sim	0	1	1.415	2.7466	1.3979	0.0	1	8982	翘麦	荞麦	1	R	1	R	991	1	1	1	O-P+	-1.0090817356205852	-0.5	0.5
13977	118	87	6	26	1.0	6	哇	蛙	哇	蛙	1	1	both_sim	1	1	4.0156	2.6454	3.9979	1.7709	1	16254	蛙	哇	0	L	0	L	1032	1	1	1	O+P+	-0.9689922480620154	0.5	0.5
13984	118	88	1	74	1.0	1	浩	瘟	浩浩荡荡	瘟瘟荡荡	4	4	both_dif	0	0	2.7284	2.4166	0.301	0.0	1	5436	瘟瘟荡荡	浩浩荡荡	1	R	1	R	1158	1	0	0	O-P-	-0.8635578583765112	-0.5	-0.5
13994	118	89	6	90	1.0	6	诽	円	诽谤	円谤	2	4	both_dif	0	0	2.2201	1.9138	2.1761	0.0	1	8548	円谤	诽谤	0	L	0	L	905	1	1	1	O-P-	-1.1049723756906078	-0.5	-0.5
14004	118	90	8	94	1.0	8	训	巡	训	巡	1	1	both_sim	1	1	3.7087	3.2755	2.2355	2.1072	1	11616	巡	训	0	L	0	L	611	1	1	1	O+P+	-1.6366612111292962	0.5	0.5
14020	118	92	8	28	1.0	8	棋	验	下棋	下验	2	2	orth_sim	1	0	2.8228	3.9366	1.9823	0.0	1	11592	下验	下棋	1	R	1	R	801	1	1	1	O+P-	-1.2484394506866416	0.5	-0.5
14026	118	93	4	55	1.0	4	温	愠	温度	愠度	2	2	orth_sim	1	0	3.6838	0.4771	2.6304	0.0	1	10662	愠度	温度	1	R	1	R	969	1	1	1	O+P-	-1.0319917440660475	0.5	-0.5
14042	118	95	3	47	1.0	3	宛	愿	宛如	愿如	2	3	phon_sim	0	1	2.1399	4.2338	1.699	0.0	0	5028	愿如	宛如	1	R	1	R	970	1	1	1	O-P+	-1.0309278350515463	-0.5	0.5
14061	119	1	10	32	1.0	10	柱	枉	天柱,	天枉	3	2	orth_sim	1	0	2.7412	2.2041	0.0	0.0	1	14983	天枉,	天柱,	0	L	0	L	1051	1	1	1	O+P-	-0.9514747859181731	0.5	-0.5
14072	119	3	3	78	1.0	3	殃	洋	殃及	洋及	2	3	phon_sim	0	1	2.0569	3.3473	1.3222	0.0	1	6450	洋及	殃及	1	R	1	R	1262	1	0	0	O-P+	-0.7923930269413629	-0.5	0.5
14085	119	4	10	70	1.0	10	秘	璜	秘密	璜密	2	4	both_dif	0	0	3.9054	1.4472	3.6991	0.0	1	22883	璜密	秘密	1	R	1	R	736	1	1	1	O-P-	-1.358695652173913	-0.5	-0.5
14093	119	5	5	81	1.0	5	拮	韵	拮据。	韵据	3	4	both_dif	0	0	1.1139	2.5911	0.0	0.0	1	7184	韵据。	拮据。	0	L	0	L	947	1	1	1	O-P-	-1.0559662090813093	-0.5	-0.5
14099	119	6	5	42	1.0	5	酩	明	酩酊大醉。	明酊大醉	5	3	phon_sim	0	1	1.7993	4.8435	0.0	0.0	1	10033	明酊大醉。	酩酊大醉。	0	L	0	L	1052	1	0	0	O-P+	-0.9505703422053232	-0.5	0.5
14121	119	8	10	36	1.0	10	枉	析	冤枉,	冤析	3	2	orth_sim	1	0	2.2041	3.2536	0.0	0.0	1	18933	冤析,	冤枉,	0	L	0	L	694	1	1	1	O+P-	-1.440922190201729	0.5	-0.5
14126	119	9	2	3	1.0	2	治	沿	治病,	沿病	3	2	orth_sim	1	0	4.077	2.943	0.0	0.0	1	5783	沿病,	治病,	1	R	1	R	904	1	0	0	O+P-	-1.1061946902654867	0.5	-0.5
14133	119	10	4	68	1.0	4	央	泱	中央	中泱	2	1	both_sim	1	1	2.9499	0.7782	2.9053	0.0	1	9566	中泱	中央	1	R	1	R	652	1	0	0	O+P+	-1.5337423312883436	0.5	0.5
14149	119	12	9	2	1.0	9	吹	摁	吹出	摁出	2	4	both_dif	0	0	3.4048	1.7559	0.0	0.0	1	27200	摁出	吹出	0	L	0	L	2123	1	0	0	O-P-	-0.47103155911446065	-0.5	-0.5
14164	119	13	10	69	1.0	10	悉	掩	熟悉	熟掩	2	4	both_dif	0	0	3.1697	3.3591	3.0867	0.0	1	15516	熟掩	熟悉	1	R	1	R	1850	1	0	0	O-P-	-0.5405405405405406	-0.5	-0.5
14171	119	14	4	60	1.0	4	栖	七	栖	七	1	3	phon_sim	0	1	2.2148	3.6121	1.5682	3.2949	1	6217	七	栖	1	R	1	R	463	1	0	0	O-P+	-2.159827213822894	-0.5	0.5
14178	119	15	5	58	1.0	5	仗	仪	仗	仪	1	2	orth_sim	1	0	2.9201	3.3851	2.4265	2.5105	1	9783	仪	仗	0	L	0	L	1430	1	1	1	O+P-	-0.6993006993006993	0.5	-0.5
14191	119	16	11	8	1.0	11	殃	秩	遭殃	遭秩	2	2	orth_sim	1	0	2.0569	2.5453	1.9085	0.0	1	16567	遭秩	遭殃	1	R	1	R	1514	1	1	1	O+P-	-0.6605019815059445	0.5	-0.5
14198	119	17	5	72	1.0	5	王	网	王	网	1	3	phon_sim	0	1	3.9882	3.7744	3.3122	2.9133	1	5932	网	王	0	L	0	L	420	1	0	0	O-P+	-2.380952380952381	-0.5	0.5
